step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isMerchant_Dest,exact_drain_suspicious,money_vanished,transfer_and_vanished,discrepancy_orig_reliable,discrepancy_dest_reliable,amount_risk_tier,iso_risk_score,iso_prediction,risk_tier
166,1,402335.78,562733.55,160397.77,676585.22,1078921.0,0,0,0,0,0,0.0,0.0,1,57.47021521791199,1,Approve
166,0,60936.91,691826.0,630889.09,767888.11,828825.02,0,0,0,0,0,0.0,0.0,0,57.24396153208041,1,Approve
166,1,18423.41,636831.0,618407.59,83365.73,101789.14,0,0,0,0,0,0.0,0.0,0,63.62932570417756,1,Approve
166,0,18516.68,276045.0,257528.32,8383184.7,8401701.38,0,0,0,0,0,0.0,0.0,0,59.02763282779566,1,Approve
166,0,99606.0,231416.77,131810.78,26908395.04,27008001.04,0,0,0,0,0,0.0,0.0,0,70.67098762226149,1,Flag
166,0,79812.29,769426.0,689613.71,0.0,79812.29,0,0,0,0,0,0.0,0.0,0,57.08343002407372,1,Approve
166,1,107363.41,548720.0,441356.59,0.0,107363.41,0,0,0,0,0,0.0,0.0,0,61.00549781658848,1,Approve
166,0,21368.22,176164.1,154795.88,11645287.93,11666656.15,0,0,0,0,0,0.0,0.0,0,59.21042472575563,1,Approve
166,0,18398.85,708964.0,690565.15,0.0,18398.85,0,0,0,0,0,0.0,0.0,0,57.19780997733851,1,Approve
166,1,120159.83,334836.01,214676.18,2393936.37,2877362.13,0,0,0,0,0,0.0,0.0,0,59.20339968498738,1,Approve
166,0,223749.96,804615.38,580865.41,838681.13,1062431.09,0,0,0,0,0,0.0,0.0,0,59.09617213958836,1,Approve
166,0,208869.46,886396.47,677527.01,515300.75,724170.21,0,0,0,0,0,0.0,0.0,0,61.85467804563003,1,Approve
166,1,1191318.52,317923.85,0.0,18372828.11,19564146.63,0,0,0,0,0,0.0,0.0,3,59.99819750447344,1,Approve
166,1,204951.37,204951.37,0.0,0.0,0.0,1,0,1,1,1,0.0,204951.37,2,67.19054585391353,1,Approve
166,0,331270.03,687760.15,356490.12,3746130.33,4077400.36,0,0,0,0,0,0.0,0.0,0,61.990573447556265,1,Approve
166,1,898.64,580581.0,579682.36,2295131.34,2296029.98,0,0,0,0,0,0.0,0.0,0,68.35426203648832,1,Approve
166,0,223093.95,989457.0,766363.05,160112.89,383206.84,0,0,0,0,0,0.0,0.0,0,65.361912153314,1,Approve
166,1,225346.39,488554.0,263207.61,0.0,225346.39,0,0,0,0,0,0.0,0.0,0,56.865681141680035,1,Approve
166,1,210185.98,424238.46,214052.48,1847364.33,2057550.31,0,0,0,0,0,0.0,0.0,0,58.3209748711257,1,Approve
166,1,1803411.53,1803411.53,0.0,0.0,0.0,1,0,1,1,1,0.0,1803411.53,2,86.20400782533466,1,Flag
166,0,1803411.53,1803411.53,0.0,475748.31,2279159.85,1,0,0,0,0,0.0,0.0,2,58.4016512327187,1,Approve
166,1,171123.98,655721.0,484597.02,0.0,171123.98,0,0,0,0,0,0.0,0.0,0,62.49956815241325,1,Approve
166,0,117511.41,622883.57,505372.16,4283724.92,4401236.33,0,0,0,0,0,0.0,0.0,0,63.19394611186748,1,Approve
166,0,587.73,159282.62,158694.89,12324932.22,12325519.95,0,0,0,0,0,0.0,0.0,0,60.14334705038522,1,Approve
166,0,116924.0,571142.62,454218.62,1866897.13,1983821.13,0,0,0,0,0,0.0,0.0,0,57.29514522170062,1,Approve
167,1,1326825.47,36293.88,0.0,28242757.81,29569583.28,0,0,0,0,0,0.0,0.0,3,60.07498699845048,1,Approve
167,1,3567850.51,0.0,0.0,23489001.63,27056852.15,0,0,0,0,0,0.0,0.0,3,60.68692577032448,1,Approve
167,1,245770.46,498082.0,252311.54,4720356.43,4966126.88,0,0,0,0,0,0.0,0.0,0,64.64294316729146,1,Approve
167,1,199693.23,904897.0,705203.77,120957.51,320650.74,0,0,0,0,0,0.0,0.0,0,68.2509918492566,1,Approve
167,1,33028.33,524543.0,491514.67,859062.85,892091.19,0,0,0,0,0,0.0,0.0,0,62.91794542423804,1,Approve
167,1,674929.19,720876.51,45947.33,3570758.85,4245688.03,0,0,0,0,0,0.0,0.0,2,58.2029940851872,1,Approve
167,0,208209.65,433832.0,225622.35,11655042.68,11863252.33,0,0,0,0,0,0.0,0.0,0,63.85778060218314,1,Approve
167,1,251140.96,251140.96,0.0,0.0,0.0,1,0,1,1,1,0.0,251140.96,2,69.12012084472765,1,Approve
167,1,104084.86,199051.0,94966.14,11184169.67,11288254.53,0,0,0,0,0,0.0,0.0,1,65.11836565610348,1,Approve
167,1,2924655.73,0.0,0.0,21792910.21,24717565.93,0,0,0,0,0,0.0,0.0,3,57.435478544273856,1,Approve
167,1,2598276.05,2598276.05,0.0,0.0,0.0,1,0,1,1,1,0.0,2598276.05,2,86.75518336926729,1,Flag
167,0,2598276.05,2598276.05,0.0,5368346.27,7966622.32,1,0,0,0,0,0.0,0.0,2,65.29971793196782,1,Approve
167,0,347464.26,792538.26,445074.0,892900.56,1240364.82,0,0,0,0,0,0.0,0.0,0,58.00402135694762,1,Approve
167,1,279728.8,279728.8,0.0,0.0,0.0,1,0,1,1,1,0.0,279728.8,2,69.70708075969839,1,Approve
168,1,7513581.46,7513581.46,0.0,0.0,0.0,1,0,1,1,1,0.0,7513581.46,2,92.55285028424768,1,Block
168,0,7513581.46,7513581.46,0.0,1190957.66,8704539.12,1,0,0,0,0,0.0,0.0,2,73.144322737526,1,Flag
168,1,170910.47,450252.97,279342.5,1374534.15,1545444.62,0,0,0,0,0,0.0,0.0,0,57.92667487570446,1,Approve
168,0,27676.98,669477.0,641800.02,1175760.81,1203437.79,0,0,0,0,0,0.0,0.0,0,58.973083961616574,1,Approve
169,1,310712.71,310712.71,0.0,0.0,0.0,1,0,1,1,1,0.0,310712.71,2,69.69859170547306,1,Approve
169,1,978261.98,978261.98,0.0,0.0,0.0,1,0,1,1,1,0.0,978261.98,2,80.1662717259853,1,Flag
169,1,24336.45,887781.0,863444.55,219172.84,243509.29,0,0,0,0,0,0.0,0.0,0,68.86505338040256,1,Approve
169,1,1179716.49,1179716.49,0.0,0.0,0.0,1,0,1,1,1,0.0,1179716.49,2,82.00766828501612,1,Flag
169,1,286306.33,286306.33,0.0,0.0,0.0,1,0,1,1,1,0.0,286306.33,2,69.61675394532945,1,Approve
170,1,7246962.16,7246962.16,0.0,0.0,0.0,1,0,1,1,1,0.0,7246962.16,2,92.39409371043612,1,Block
170,0,7246962.16,7246962.16,0.0,1394594.82,8641556.98,1,0,0,0,0,0.0,0.0,2,72.80026418229896,1,Flag
170,1,147649.37,147649.37,0.0,0.0,0.0,1,0,1,1,1,0.0,147649.37,2,63.00999192526485,1,Approve
170,1,176700.12,176700.12,0.0,0.0,0.0,1,0,1,1,1,0.0,176700.12,2,65.14918715741064,1,Approve
170,1,6302888.93,6302888.93,0.0,0.0,0.0,1,0,1,1,1,0.0,6302888.93,2,91.78232281201012,1,Flag
170,0,6302888.93,6302888.93,0.0,73921.3,6376810.23,1,0,0,0,0,0.0,0.0,2,71.38538568414384,1,Flag
170,1,2612915.2,2612915.2,0.0,0.0,0.0,1,0,1,1,1,0.0,2612915.2,2,86.60217151682826,1,Flag
170,0,2612915.2,2612915.2,0.0,7374588.54,9987503.74,1,0,0,0,0,0.0,0.0,2,67.20917698989315,1,Approve
170,1,908858.12,908858.12,0.0,0.0,0.0,1,0,1,1,1,0.0,908858.12,2,78.60665956996273,1,Flag
170,1,91971.34,600570.0,508598.66,0.0,91971.34,0,0,0,0,0,0.0,0.0,0,61.288378650085576,1,Approve
170,1,871893.15,871893.15,0.0,0.0,0.0,1,0,1,1,1,0.0,871893.15,2,77.91199663049248,1,Flag
170,0,871893.15,871893.15,0.0,25841898.08,26713791.23,1,0,0,0,0,0.0,0.0,2,71.56006799100258,1,Flag
170,1,335859.86,335859.86,0.0,0.0,0.0,1,0,1,1,1,0.0,335859.86,2,71.02816053246899,1,Flag
171,1,6501296.36,6501296.36,0.0,0.0,0.0,1,0,1,1,1,0.0,6501296.36,2,91.87737394941456,1,Flag
171,0,6501296.36,6501296.36,0.0,0.0,6501296.36,1,0,0,0,0,0.0,0.0,2,71.53765411152308,1,Flag
171,1,1786247.31,1786247.31,0.0,0.0,0.0,1,0,1,1,1,0.0,1786247.31,2,86.05154211498585,1,Flag
171,0,1786247.31,1786247.31,0.0,244952.19,2031199.5,1,0,0,0,0,0.0,0.0,2,57.41399079627518,1,Approve
171,1,1777674.32,1777674.32,0.0,0.0,0.0,1,0,1,1,1,0.0,1777674.32,2,86.05154211498585,1,Flag
171,0,1777674.32,1777674.32,0.0,1953534.39,3731208.71,1,0,0,0,0,0.0,0.0,2,59.97127795739271,1,Approve
171,1,211721.9,211721.9,0.0,0.0,0.0,1,0,1,1,1,0.0,211721.9,2,66.75914791164031,1,Approve
171,1,948288.3,948288.3,0.0,0.0,0.0,1,0,1,1,1,0.0,948288.3,2,79.22071452669226,1,Flag
171,1,2754740.54,2754740.54,0.0,0.0,0.0,1,0,1,1,1,0.0,2754740.54,2,86.84173005209047,1,Flag
171,0,2754740.54,2754740.54,0.0,1767824.71,4522565.25,1,0,0,0,0,0.0,0.0,2,63.66158915464632,1,Approve
171,1,1437291.89,1437291.89,0.0,0.0,0.0,1,0,1,1,1,0.0,1437291.89,2,83.14314301469653,1,Flag
172,1,1116508.49,1116508.49,0.0,0.0,0.0,1,0,1,1,1,0.0,1116508.49,2,80.92145900198093,1,Flag
172,1,800024.12,800024.12,0.0,0.0,0.0,1,0,1,1,1,0.0,800024.12,2,77.44624254827741,1,Flag
172,1,976830.22,976830.22,0.0,0.0,0.0,1,0,1,1,1,0.0,976830.22,2,79.9757886672621,1,Flag
172,1,692984.55,692984.55,0.0,0.0,0.0,1,0,1,1,1,0.0,692984.55,2,76.47825641079302,1,Flag
173,1,2232667.51,2232667.51,0.0,0.0,0.0,1,0,1,1,1,0.0,2232667.51,2,86.46432953020518,1,Flag
173,0,2232667.51,2232667.51,0.0,205027.36,2437694.87,1,0,0,0,0,0.0,0.0,2,60.19365929023601,1,Approve
173,1,2177218.43,2177218.43,0.0,0.0,0.0,1,0,1,1,1,0.0,2177218.43,2,86.46432953020518,1,Flag
173,0,2177218.43,2177218.43,0.0,0.0,2177218.43,1,0,0,0,0,0.0,0.0,2,59.42762719346707,1,Approve
173,1,364333.03,364333.03,0.0,0.0,0.0,1,0,1,1,1,0.0,364333.03,2,71.59766577769898,1,Flag
173,1,8594499.99,8594499.99,0.0,0.0,0.0,1,0,1,1,1,0.0,8594499.99,2,92.58498224454576,1,Block
173,0,8594499.99,8594499.99,0.0,188325.81,8782825.8,1,0,0,0,0,0.0,0.0,2,73.27491684191358,1,Flag
173,1,176273.29,176273.29,0.0,0.0,0.0,1,0,1,1,1,0.0,176273.29,2,65.10961757449783,1,Approve
174,1,1244224.16,1244224.16,0.0,0.0,0.0,1,0,1,1,1,0.0,1244224.16,2,82.39497332731777,1,Flag
174,1,250223.24,250223.24,0.0,0.0,0.0,1,0,1,1,1,0.0,250223.24,2,68.78114299723798,1,Approve
174,1,1536245.52,1536245.52,0.0,0.0,0.0,1,0,1,1,1,0.0,1536245.52,2,84.40985058535804,1,Flag
175,1,895565.06,895565.06,0.0,0.0,0.0,1,0,1,1,1,0.0,895565.06,2,78.51951468068714,1,Flag
175,1,319208.14,319208.14,0.0,0.0,0.0,1,0,1,1,1,0.0,319208.14,2,69.85195284249502,1,Approve
176,1,106642.43,106642.43,0.0,0.0,0.0,1,0,1,1,1,0.0,106642.43,2,60.19920564519737,1,Approve
176,1,102229.91,102229.91,0.0,0.0,0.0,1,0,1,1,1,0.0,102229.91,2,60.12302730180529,1,Approve
176,1,351332.16,351332.16,0.0,0.0,0.0,1,0,1,1,1,0.0,351332.16,2,71.38865999239266,1,Flag
176,1,455709.8,455709.8,0.0,0.0,0.0,1,0,1,1,1,0.0,455709.8,2,74.23256708482417,1,Flag
176,1,665489.33,665489.33,0.0,0.0,0.0,1,0,1,1,1,0.0,665489.33,2,76.13505583304632,1,Flag
177,0,111398.35,460649.0,349250.65,11193903.32,11305301.67,0,0,0,0,0,0.0,0.0,0,65.05167088302726,1,Approve
177,0,56607.61,423598.9,366991.28,10620318.78,10676926.4,0,0,0,0,0,0.0,0.0,0,65.59985022367651,1,Approve
177,0,111232.77,819536.0,708303.23,781449.72,892682.49,0,0,0,0,0,0.0,0.0,0,61.398945603523636,1,Approve
177,0,137465.94,223949.0,86483.06,16020257.98,16277331.68,0,0,0,0,0,0.0,0.0,1,60.732806889040575,1,Approve
177,1,137361.5,694975.0,557613.5,196397.92,333759.42,0,0,0,0,0,0.0,0.0,0,63.19173475204635,1,Approve
177,1,69925.03,765040.39,695115.35,1006321.12,1076246.15,0,0,0,0,0,0.0,0.0,0,68.16763311920376,1,Approve
177,0,169964.08,590465.0,420500.92,2283562.03,2453526.11,0,0,0,0,0,0.0,0.0,0,58.550782892486254,1,Approve
177,0,100818.01,614080.07,513262.06,3100439.84,3201257.85,0,0,0,0,0,0.0,0.0,0,60.85580535450834,1,Approve
177,1,489173.86,649527.0,160353.14,646478.31,1135652.17,0,0,0,0,0,0.0,0.0,1,57.375005080468235,1,Approve
177,1,150935.42,340524.67,189589.25,2163289.96,2314225.38,0,0,0,0,0,0.0,0.0,0,57.40426409975124,1,Approve
177,0,398434.99,719553.0,321118.01,27509808.67,27908243.66,0,0,0,0,0,0.0,0.0,1,79.17385771455915,1,Flag
177,1,158000.29,158000.29,0.0,0.0,0.0,1,0,1,1,1,0.0,158000.29,2,63.09672679632919,1,Approve
177,1,1201681.76,1201681.76,0.0,0.0,0.0,1,0,1,1,1,0.0,1201681.76,2,81.81481258636893,1,Flag
177,0,90433.6,816891.0,726457.4,687428.24,777861.84,0,0,0,0,0,0.0,0.0,0,60.52815698780835,1,Approve
177,0,537051.85,796650.0,259598.15,6569094.64,7106146.49,0,0,0,0,0,0.0,0.0,1,64.179088849962,1,Approve
177,1,5139207.63,0.0,0.0,16622226.96,21761434.59,0,0,0,0,0,0.0,0.0,3,58.05456465749989,1,Approve
177,1,239556.06,239556.06,0.0,0.0,0.0,1,0,1,1,1,0.0,239556.06,2,67.52462146372456,1,Approve
177,0,90725.92,932423.0,841697.08,0.0,90725.92,0,0,0,0,0,0.0,0.0,0,62.53123940967234,1,Approve
177,1,586718.88,586718.88,0.0,0.0,0.0,1,0,1,1,1,0.0,586718.88,2,75.16799093551353,1,Flag
177,0,18820.43,842616.44,823796.01,147156.39,165976.82,0,0,0,0,0,0.0,0.0,0,61.78076512320397,1,Approve
177,0,367291.2,823796.01,456504.82,935540.88,1302832.07,0,0,0,0,0,0.0,0.0,0,60.15142167533455,1,Approve
177,0,70022.69,788206.0,718183.31,9675103.02,9745125.71,0,0,0,0,0,0.0,0.0,0,73.96756341226515,1,Flag
177,0,155439.5,892028.76,736589.26,2901181.74,3056621.24,0,0,0,0,0,0.0,0.0,0,69.48085267386357,1,Approve
177,0,45147.79,459954.91,414807.12,3982240.62,4027388.41,0,0,0,0,0,0.0,0.0,0,57.55416139522263,1,Approve
177,1,452804.42,452804.42,0.0,0.0,0.0,1,0,1,1,1,0.0,452804.42,2,74.02131413284458,1,Flag
177,1,2670401.52,0.0,0.0,29878878.74,32549280.27,0,0,0,0,0,0.0,0.0,3,61.46748228511798,1,Approve
177,1,136058.88,655506.0,519447.12,0.0,136058.88,0,0,0,0,0,0.0,0.0,0,62.19075745291913,1,Approve
177,1,354205.12,655569.0,301363.88,1908499.49,2262704.61,0,0,0,0,0,0.0,0.0,1,63.59270383728713,1,Approve
177,1,2383737.86,548917.9,0.0,9951025.94,12334763.8,0,0,0,0,0,0.0,0.0,3,57.68729576133975,1,Approve
177,0,334754.85,657643.0,322888.15,2121007.45,2455762.3,0,0,0,0,0,0.0,0.0,1,57.61626401559565,1,Approve
177,1,178503.45,178503.45,0.0,0.0,0.0,1,0,1,1,1,0.0,178503.45,2,64.65062695434774,1,Approve
177,0,130169.4,302697.0,172527.6,12832594.11,12962763.51,0,0,0,0,0,0.0,0.0,0,62.337656539411164,1,Approve
177,0,169482.38,820495.0,651012.62,1171481.74,1340964.13,0,0,0,0,0,0.0,0.0,0,62.10120630752543,1,Approve
177,0,156787.86,516137.63,359349.77,9587934.99,9744722.85,0,0,0,0,0,0.0,0.0,0,65.07964395778802,1,Approve
177,0,312933.86,564931.0,251997.14,22476689.74,22789623.61,0,0,0,0,0,0.0,0.0,1,73.93963942280334,1,Flag
177,0,7568.83,818990.0,811421.17,828537.69,836106.52,0,0,0,0,0,0.0,0.0,0,63.371547080737656,1,Approve
177,0,471933.69,982677.0,510743.31,548158.68,1020092.37,0,0,0,0,0,0.0,0.0,0,62.29509306898603,1,Approve
177,0,11403.41,712014.0,700610.59,0.0,11403.41,0,0,0,0,0,0.0,0.0,0,57.643776125178555,1,Approve
177,0,57843.59,934155.11,876311.51,438901.88,496745.47,0,0,0,0,0,0.0,0.0,0,63.981660527095556,1,Approve
177,1,240603.45,596335.0,355731.55,547555.04,788158.49,0,0,0,0,0,0.0,0.0,0,61.41563746982366,1,Approve
177,0,99538.42,800437.0,700898.58,989884.21,1089422.63,0,0,0,0,0,0.0,0.0,0,61.90875317750551,1,Approve
177,1,4138152.69,973129.47,0.0,5137980.35,9276133.03,0,0,0,0,0,0.0,0.0,3,62.67045353702123,1,Approve
177,1,674842.14,750611.0,75768.86,0.0,674842.14,0,0,0,0,0,0.0,0.0,1,57.21386925663509,1,Approve
177,1,306516.61,643327.0,336810.39,9128887.19,9435403.8,0,0,0,0,0,0.0,0.0,0,73.39082786960921,1,Flag
177,0,30750.52,1437863.47,1407112.95,63443.66,94194.18,0,0,0,0,0,0.0,0.0,0,67.86551255473466,1,Approve
177,1,84188.68,212129.77,127941.1,6673103.2,6757291.88,0,0,0,0,0,0.0,0.0,0,60.61316032424621,1,Approve
177,0,68633.74,424034.0,355400.26,7381220.74,7449854.48,0,0,0,0,0,0.0,0.0,0,60.62864711729085,1,Approve
177,0,43463.62,282438.0,238974.38,11793254.2,11836717.83,0,0,0,0,0,0.0,0.0,0,62.176755661297506,1,Approve
177,0,30469.38,713932.0,683462.62,229002.46,259471.84,0,0,0,0,0,0.0,0.0,0,57.93234754790756,1,Approve
177,0,63529.91,1001002.0,937472.09,1089680.53,1153210.44,0,0,0,0,0,0.0,0.0,0,68.9246052610957,1,Approve
177,1,382960.64,382960.64,0.0,0.0,0.0,1,0,1,1,1,0.0,382960.64,2,71.29360601309881,1,Flag
177,0,13142.79,202300.0,189157.21,10241375.89,10254518.68,0,0,0,0,0,0.0,0.0,0,57.74882418784825,1,Approve
177,0,404263.94,845389.34,441125.4,588886.44,993150.39,0,0,0,0,0,0.0,0.0,0,58.34335234376215,1,Approve
177,0,290078.53,907256.0,617177.47,4223701.22,4513779.75,0,0,0,0,0,0.0,0.0,0,69.3062314007438,1,Approve
177,1,274125.66,506794.0,232668.34,532280.15,806405.81,0,0,0,0,0,0.0,0.0,1,57.37237398868892,1,Approve
177,0,12845.38,466178.91,453333.53,3294695.66,3307541.04,0,0,0,0,0,0.0,0.0,0,58.34903939508795,1,Approve
177,1,269975.74,787312.0,517336.26,554587.67,824563.41,0,0,0,0,0,0.0,0.0,0,65.39801113687031,1,Approve
177,0,74595.69,794912.0,720316.31,2094505.33,2169101.03,0,0,0,0,0,0.0,0.0,0,65.3685372009128,1,Approve
177,0,233681.09,720316.31,486635.22,1154038.22,1387719.3,0,0,0,0,0,0.0,0.0,0,57.431158248093865,1,Approve
177,0,187499.89,630304.0,442804.11,0.0,14283.08,0,0,0,0,0,0.0,173216.81000000003,0,59.233631914752415,1,Approve
177,0,109407.15,789472.0,680064.85,2493874.01,2603281.16,0,0,0,0,0,0.0,0.0,0,65.53359763135285,1,Approve
177,1,99608.36,367324.0,267715.64,3588609.24,3688217.6,0,0,0,0,0,0.0,0.0,0,60.37628067672654,1,Approve
177,0,206462.19,787342.0,580879.81,7654293.06,7860755.25,0,0,0,0,0,0.0,0.0,0,69.63893530908217,1,Approve
177,1,2627137.69,233395.91,0.0,14279070.92,16906208.6,0,0,0,0,0,0.0,0.0,3,57.182631922158514,1,Approve
177,0,338837.14,1000818.0,661980.86,0.0,338837.14,0,0,0,0,0,0.0,0.0,0,64.68195019591674,1,Approve
177,1,208134.76,836627.0,628492.24,709479.27,917614.03,0,0,0,0,0,0.0,0.0,0,67.39696244217386,1,Approve
177,1,198634.34,816443.0,617808.66,0.0,198634.34,0,0,0,0,0,0.0,0.0,0,64.99874095127602,1,Approve
178,1,548060.4,635117.12,87056.71,5513433.89,6061494.3,0,0,0,0,0,0.0,0.0,1,62.47267113384667,1,Approve
178,0,150169.75,593158.0,442988.25,4382033.15,4532202.9,0,0,0,0,0,0.0,0.0,0,62.219264108494905,1,Approve
178,0,5760.66,725826.0,720065.34,0.0,5760.66,0,0,0,0,0,0.0,0.0,0,58.35676597829516,1,Approve
178,0,211265.78,931290.0,720024.22,150451.31,361717.09,0,0,0,0,0,0.0,0.0,0,63.60760519835808,1,Approve
178,0,81466.24,277661.14,196194.9,10246372.81,10327839.06,0,0,0,0,0,0.0,0.0,0,58.40095072054792,1,Approve
178,1,3354200.39,3354200.39,0.0,0.0,0.0,1,0,1,1,1,0.0,3354200.39,2,88.28519594085655,1,Flag
178,0,3354200.39,3354200.39,0.0,0.0,3491865.72,1,0,0,0,0,0.0,-137665.33000000007,2,69.65331875606714,1,Approve
178,1,944235.28,319588.72,0.0,26862315.62,27806550.9,0,0,0,0,0,0.0,0.0,3,64.90987001811769,1,Approve
178,1,1164.42,308315.0,307150.58,1667298.79,1668463.21,0,0,0,0,0,0.0,0.0,0,57.95103743515671,1,Approve
178,0,212302.57,431154.44,218851.86,10076162.82,10288465.4,0,0,0,0,0,0.0,0.0,0,60.97850702749374,1,Approve
178,0,300146.25,1730500.54,1430354.29,0.0,300146.25,0,0,0,0,0,0.0,0.0,0,70.28797592081428,1,Flag
178,0,332535.61,1430354.29,1097818.67,463330.02,795865.64,0,0,0,0,0,0.0,0.0,0,70.6683792953089,1,Flag
178,0,61497.67,615475.0,553977.33,2829977.88,2891475.55,0,0,0,0,0,0.0,0.0,0,61.01156758878366,1,Approve
178,1,2105905.52,0.0,0.0,27473472.78,29579378.3,0,0,0,0,0,0.0,0.0,3,57.705871769885995,1,Approve
178,0,131516.72,425060.12,293543.4,8356772.44,8488289.16,0,0,0,0,0,0.0,0.0,0,60.90954250249492,1,Approve
178,0,63842.43,1423085.94,1359243.52,64129.37,127971.8,0,0,0,0,0,0.0,0.0,0,68.07536699973531,1,Approve
178,1,329235.62,742536.0,413300.38,185923.08,515158.7,0,0,0,0,0,0.0,0.0,0,64.91352591365465,1,Approve
178,1,140991.74,162313.65,21321.91,14216670.63,14357662.38,0,0,0,0,0,0.0,0.0,1,61.72479125531102,1,Approve
178,0,49990.21,760407.89,710417.68,2135211.57,2185201.78,0,0,0,0,0,0.0,0.0,0,65.0582227906045,1,Approve
178,1,167432.25,398550.13,231117.88,6558356.96,6725789.21,0,0,0,0,0,0.0,0.0,0,65.10872535099719,1,Approve
178,1,102660.35,102660.35,0.0,0.0,0.0,1,0,1,1,1,0.0,102660.35,2,60.12302730180529,1,Approve
178,0,151803.72,1638706.14,1486902.43,605149.6,756953.32,0,0,0,0,0,0.0,0.0,0,69.47798396186992,1,Approve
178,1,925579.57,925579.57,0.0,0.0,0.0,1,0,1,1,1,0.0,925579.57,2,78.82474913760846,1,Flag
178,0,51599.21,652480.0,600880.79,1275634.34,1327233.55,0,0,0,0,0,0.0,0.0,0,57.91926886191746,1,Approve
178,0,186419.02,772298.0,585878.98,1836517.14,2022936.16,0,0,0,0,0,0.0,0.0,0,61.3629631455949,1,Approve
178,0,345889.74,394491.13,48601.4,11172732.4,11518622.14,0,0,0,0,0,0.0,0.0,1,57.028353859666815,1,Approve
178,0,48870.44,986970.0,938099.56,256186.78,305057.22,0,0,0,0,0,0.0,0.0,0,65.46987852358883,1,Approve
178,0,135298.7,495715.0,360416.3,8290152.8,8425451.49,0,0,0,0,0,0.0,0.0,0,63.918230961498416,1,Approve
178,1,23151.53,485569.0,462417.47,4155101.57,4178253.1,0,0,0,0,0,0.0,0.0,0,67.91997804905903,1,Approve
178,0,147263.23,1080484.49,933221.26,714200.79,861464.01,0,0,0,0,0,0.0,0.0,0,67.49363710527052,1,Approve
178,0,26130.21,101941.0,75810.79,13599193.28,13625323.49,0,0,0,0,0,0.0,0.0,0,57.36254529253746,1,Approve
178,0,316401.1,904318.0,587916.9,0.0,316401.1,0,0,0,0,0,0.0,0.0,0,59.285256375568466,1,Approve
178,0,107732.45,774259.0,666526.55,245020.22,352752.67,0,0,0,0,0,0.0,0.0,0,56.98078306239405,1,Approve
178,1,162959.27,501831.0,338871.73,6074.34,169033.61,0,0,0,0,0,0.0,0.0,0,58.909257403498195,1,Approve
178,0,25006.76,421369.98,396363.23,24473943.44,24636996.71,0,0,0,0,0,0.0,0.0,0,74.90153296311237,1,Flag
178,0,219390.3,2039817.81,1820427.51,9216089.37,9435479.66,0,0,0,0,0,0.0,0.0,0,80.45667259075353,1,Flag
178,0,272098.42,1820427.51,1548329.09,2359087.76,2631186.18,0,0,0,0,0,0.0,0.0,0,75.98097695532496,1,Flag
178,0,306275.85,699084.0,392808.15,0.0,439190.47,0,0,0,0,0,0.0,-132914.62,0,59.18892270566991,1,Approve
178,0,385082.31,1049107.22,664024.91,1507804.41,1892886.72,0,0,0,0,0,0.0,0.0,0,70.2750728442854,1,Flag
178,1,589624.52,767151.0,177526.48,0.0,589624.52,0,0,0,0,0,0.0,0.0,1,58.97895487384235,1,Approve
178,0,108121.68,990522.0,882400.32,0.0,205719.68,0,0,0,0,0,0.0,-97598.0,0,68.68057217840071,1,Approve
178,0,175022.36,852097.0,677074.64,1230750.1,1405772.46,0,0,0,0,0,0.0,0.0,0,63.4727556717868,1,Approve
178,1,446388.72,557323.96,110935.25,1726206.71,2172595.42,0,0,0,0,0,0.0,0.0,1,57.1264691008619,1,Approve
178,0,99329.87,779903.0,680573.13,0.0,99329.87,0,0,0,0,0,0.0,0.0,0,57.13510874292571,1,Approve
178,0,342546.32,776456.59,433910.27,1575386.8,1917933.12,0,0,0,0,0,0.0,0.0,0,60.479938746998585,1,Approve
178,0,114367.42,809918.0,695550.58,1359664.21,1474031.63,0,0,0,0,0,0.0,0.0,0,63.2082376399513,1,Approve
178,0,266774.81,1241541.9,974767.09,773700.71,1040475.52,0,0,0,0,0,0.0,0.0,0,69.73825121653431,1,Approve
178,0,53411.0,659550.87,606139.87,4782301.02,4835712.02,0,0,0,0,0,0.0,0.0,0,65.82888764267949,1,Approve
178,0,137028.23,606139.87,469111.64,1774567.22,1911595.44,0,0,0,0,0,0.0,0.0,0,57.6956843200897,1,Approve
178,0,140165.58,506142.0,365976.42,7586165.28,7726330.86,0,0,0,0,0,0.0,0.0,0,63.585654106524856,1,Approve
178,0,163855.88,663788.78,499932.9,8928263.1,9092118.98,0,0,0,0,0,0.0,0.0,0,68.46597361583213,1,Approve
178,0,215665.18,499932.9,284267.72,10142754.52,10358419.7,0,0,0,0,0,0.0,0.0,0,63.684777860870746,1,Approve
178,0,237001.03,970993.76,733992.74,5277447.89,5514448.92,0,0,0,0,0,0.0,0.0,0,73.20003474284707,1,Flag
178,1,466158.52,932777.0,466618.48,1699661.49,3438227.21,0,0,0,0,0,0.0,0.0,0,72.91476750670026,1,Flag
178,0,54721.32,992161.0,937439.68,2558700.08,2613421.41,0,0,0,0,0,0.0,0.0,0,71.20481876379833,1,Flag
178,0,158012.11,767083.0,609070.89,9838335.92,9996348.03,0,0,0,0,0,0.0,0.0,0,71.62444054427684,1,Flag
